"","HHCode","wave","pid","MatchingIssue","DataMissing","SpeciesName","Abundance","Invasive","regency","village","crop","hid"
"2053","532,05",2012,NA,NA,NA,"Aidia densiflora","7",0,NA,NA,NA,"658"
"2054","532,05",2012,NA,NA,NA,"Apocynaceae spec.","7",0,NA,NA,NA,"658"
"2055","532,05",2012,NA,NA,NA,"Hibiscus mutabilis","3",0,NA,NA,NA,"658"
"2056","532,05",2012,NA,NA,NA,"Tectona grandis","1",0,NA,NA,NA,"658"
"2057","532,05",2012,NA,NA,NA,"Dicranopteris linearis","115",1,NA,NA,NA,"658"
"2058","532,05",2012,NA,NA,NA,"Macaranga gigantea","8",0,NA,NA,NA,"658"
"2059","532,05",2012,NA,NA,NA,"Macaranga triloba","1",0,NA,NA,NA,"658"
"2060","532,05",2012,NA,NA,NA,"Scleria bancana","23",0,NA,NA,NA,"658"
"2061","532,05",2012,NA,NA,NA,"Centotheca lappacea","46",0,NA,NA,NA,"658"
"2062","532,05",2012,NA,NA,NA,"Setaria palmifolia","18",0,NA,NA,NA,"658"
"2063","532,14",2012,NA,NA,NA,"Vitex pubescens","11",0,NA,NA,NA,"667"
"2064","532,14",2012,NA,NA,NA,"Passiflora foetida","3",0,NA,NA,NA,"667"
"2065","532,14",2012,NA,NA,NA,"Hevea brasiliensis","3",0,NA,NA,NA,"667"
"2066","532,14",2012,NA,NA,NA,"Nephrolepis exaltata","15",0,NA,NA,NA,"667"
"2067","532,14",2012,NA,NA,NA,"Macaranga gigantea","4",0,NA,NA,NA,"667"
"2068","532,14",2012,NA,NA,NA,"Clidemia hirta","2",1,NA,NA,NA,"667"
"2069","532,14",2012,NA,NA,NA,"Dicranopteris linearis","67",1,NA,NA,NA,"667"
"2070","532,17",2012,NA,NA,NA,"Mimosa pudica","108",0,NA,NA,NA,"670"
"2071","532,17",2012,NA,NA,NA,"Mikania micrantha","2",0,NA,NA,NA,"670"
"2072","532,17",2012,NA,NA,NA,"Melastoma malabathricum","41",0,NA,NA,NA,"670"
"2073","532,17",2012,NA,NA,NA,"Macaranga gigantea","2",0,NA,NA,NA,"670"
"2074","532,17",2012,NA,NA,NA,"Oxalis barrelieri","63",0,NA,NA,NA,"670"
"2075","532,17",2012,NA,NA,NA,"local name: Liba","36",0,NA,NA,NA,"670"
"2076","532,17",2012,NA,NA,NA,"Scleria levis","4",0,NA,NA,NA,"670"
"2077","532,17",2012,NA,NA,NA,"Selaginella spec.","21",0,NA,NA,NA,"670"
"2078","532,17",2012,NA,NA,NA,"Lygodium circinatum","16",0,NA,NA,NA,"670"
"2079","532,17",2012,NA,NA,NA,"Borreria latifolia","47",0,NA,NA,NA,"670"
"2080","532,17",2012,NA,NA,NA,"Paspalum conjugatum","123",0,NA,NA,NA,"670"
"2081","532,17",2012,NA,NA,NA,"local name:  Antaran/Pegagan","11",0,NA,NA,NA,"670"
"2082","532,17",2012,NA,NA,NA,"Ageratum conyzoides","19",1,NA,NA,NA,"670"
"2083","532,17",2012,NA,NA,NA,"Clidemia hirta","80",1,NA,NA,NA,"670"
"2084","532,17",2012,NA,NA,NA,"local name: Gear like","7",0,NA,NA,NA,"670"
"2085","541,01",2012,NA,NA,NA,"Echinochloa colonum","24",0,NA,NA,NA,"672"
"2086","541,01",2012,NA,NA,NA,"Lygodium salicifolium","32",0,NA,NA,NA,"672"
"2087","541,01",2012,NA,NA,NA,"Adiantum spec.","17",0,NA,NA,NA,"672"
"2088","541,01",2012,NA,NA,NA,"Melastoma affine","14",0,NA,NA,NA,"672"
"2089","541,01",2012,NA,NA,NA,"Hevea brasiliensis","5",0,NA,NA,NA,"672"
"2090","541,01",2012,NA,NA,NA,"Centotheca lappacea","18",0,NA,NA,NA,"672"
"2091","541,01",2012,NA,NA,NA,"Lygodium circinatum","21",0,NA,NA,NA,"672"
"2092","541,01",2012,NA,NA,NA,"Borreria latifolia","11",0,NA,NA,NA,"672"
"2093","541,01",2012,NA,NA,NA,"Nephrolepis exaltata","18",0,NA,NA,NA,"672"
"2094","541,01",2012,NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA,"672"
"2095","541,01",2012,NA,NA,NA,"Scleria bancana","44",0,NA,NA,NA,"672"
"2096","541,01",2012,NA,NA,NA,"Clidemia hirta","47",1,NA,NA,NA,"672"
"2097","541,04",2012,NA,NA,NA,"Macaranga gigantea","3",0,NA,NA,NA,"675"
"2098","541,04",2012,NA,NA,NA,"Lygodium circinatum","7",0,NA,NA,NA,"675"
"2099","541,04",2012,NA,NA,NA,"Asystasia gangetica","3",1,NA,NA,NA,"675"
"2100","541,04",2012,NA,NA,NA,"local name: Kayu tanah","1",0,NA,NA,NA,"675"
"2101","541,04",2012,NA,NA,NA,"Setaria palmifolia","11",0,NA,NA,NA,"675"
"2102","541,04",2012,NA,NA,NA,"Axonopus compressus","8",0,NA,NA,NA,"675"
"2103","541,04",2012,NA,NA,NA,"Dicranopteris linearis","2",1,NA,NA,NA,"675"
"2104","541,04",2012,NA,NA,NA,"Clidemia hirta","143",1,NA,NA,NA,"675"
"2105","541,04",2012,NA,NA,NA,"Imperata cylindrica","8",0,NA,NA,NA,"675"
"2106","541,04",2012,NA,NA,NA,"Hevea brasiliensis","1",0,NA,NA,NA,"675"
"2107","541,04",2012,NA,NA,NA,"Melastoma malabathricum","36",0,NA,NA,NA,"675"
"2108","541,04",2012,NA,NA,NA,"Wedelia biflora","2",0,NA,NA,NA,"675"
"2109","541,04",2012,NA,NA,NA,"Nephrolepis exaltata","4",0,NA,NA,NA,"675"
"2110","541,04",2012,NA,NA,NA,"Piper aduncum","6",0,NA,NA,NA,"675"
"2111","541,04",2012,NA,NA,NA,"Passiflora foetida","5",0,NA,NA,NA,"675"
"2112","541,04",2012,NA,NA,NA,"Borreria latifolia","2",0,NA,NA,NA,"675"
"2113","541,04",2012,NA,NA,NA,"Mikania micrantha","2",0,NA,NA,NA,"675"
"2114","541,04",2012,NA,NA,NA,"Scleria bancana","23",0,NA,NA,NA,"675"
"2115","541,04",2012,NA,NA,NA,"Echinochloa crus galli","8",0,NA,NA,NA,"675"
"2116","541,05",2012,NA,NA,NA,"Hevea brasiliensis","9",0,NA,NA,NA,"676"
"2117","541,05",2012,NA,NA,NA,"Echinochloa colonum","11",0,NA,NA,NA,"676"
"2118","541,05",2012,NA,NA,NA,"Clidemia hirta","12",1,NA,NA,NA,"676"
"2119","541,05",2012,NA,NA,NA,"Melastoma malabathricum","9",0,NA,NA,NA,"676"
"2120","541,05",2012,NA,NA,NA,"Scleria bancana","6",0,NA,NA,NA,"676"
"2121","541,05",2012,NA,NA,NA,"Centotheca lappacea","7",0,NA,NA,NA,"676"
"2122","541,07",2012,NA,NA,NA,"Centotheca lappacea","5",0,NA,NA,NA,"678"
"2123","541,07",2012,NA,NA,NA,"Axonopus compressus","6",0,NA,NA,NA,"678"
"2124","541,07",2012,NA,NA,NA,"Scleria bancana","23",0,NA,NA,NA,"678"
"2125","541,07",2012,NA,NA,NA,"Clidemia hirta","39",1,NA,NA,NA,"678"
"2126","541,07",2012,NA,NA,NA,"Melastoma malabathricum","3",0,NA,NA,NA,"678"
"2127","541,07",2012,NA,NA,NA,"Lygodium circinatum","8",0,NA,NA,NA,"678"
"2128","541,07",2012,NA,NA,NA,"Dicranopteris linearis","616",1,NA,NA,NA,"678"
"2129","541,07",2012,NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA,"678"
"2130","541,07",2012,NA,NA,NA,"Lygodium salicifolium","50",0,NA,NA,NA,"678"
"2131","541,07",2012,NA,NA,NA,"Hevea brasiliensis","1",0,NA,NA,NA,"678"
"2132","541,16",2012,NA,NA,NA,"local name:  Akar gangat","4",0,NA,NA,NA,"687"
"2133","541,16",2012,NA,NA,NA,"Embelia ribes","1",0,NA,NA,NA,"687"
"2134","541,16",2012,NA,NA,NA,"Dracaena elliptica","1",0,NA,NA,NA,"687"
"2135","541,16",2012,NA,NA,NA,"Scleria bancana","24",0,NA,NA,NA,"687"
"2136","541,16",2012,NA,NA,NA,"Bauhinia semibifida","6",0,NA,NA,NA,"687"
"2137","541,16",2012,NA,NA,NA,"Nephrolepis exaltata","96",0,NA,NA,NA,"687"
"2138","541,16",2012,NA,NA,NA,"Dicranopteris linearis","24",1,NA,NA,NA,"687"
"2139","541,16",2012,NA,NA,NA,"Melastoma malabathricum","12",0,NA,NA,NA,"687"
"2140","541,16",2012,NA,NA,NA,"local name: Akar padi-padi","3",0,NA,NA,NA,"687"
"2141","541,16",2012,NA,NA,NA,"local name: Kayu Senyri","3",0,NA,NA,NA,"687"
"2142","541,16",2012,NA,NA,NA,"local name: Butng Kayu ribu-ribuant","1",0,NA,NA,NA,"687"
"2143","541,16",2012,NA,NA,NA,"local name: Paku tanah","2",0,NA,NA,NA,"687"
"2144","541,16",2012,NA,NA,NA,"Hevea brasiliensis","19",0,NA,NA,NA,"687"
"2145","541,16",2012,NA,NA,NA,"Buettneria sp.1","51",0,NA,NA,NA,"687"
"2146","541,16",2012,NA,NA,NA,"local name: Jengkol","2",0,NA,NA,NA,"687"
"2147","541,16",2012,NA,NA,NA,"Psychotria viridiflora","1",0,NA,NA,NA,"687"
"2148","541,16",2012,NA,NA,NA,"Clidemia hirta","24",1,NA,NA,NA,"687"
"2149","541,16",2012,NA,NA,NA,"Piper aduncum","1",0,NA,NA,NA,"687"
"2150","541,16",2012,NA,NA,NA,"Agrostistachys borneensis","4",0,NA,NA,NA,"687"
"2151","541,16",2012,NA,NA,NA,"local name: Akar letu","4",0,NA,NA,NA,"687"
"2152","541,16",2012,NA,NA,NA,"Axonopus compressus","2",0,NA,NA,NA,"687"
"2153","542,01",2012,NA,NA,NA,"Cyrtococcum accrescens","61",0,NA,NA,NA,"690"
"2154","542,01",2012,NA,NA,NA,"Macaranga gigantea","4",0,NA,NA,NA,"690"
"2155","542,01",2012,NA,NA,NA,"local name: Capoklek","6",0,NA,NA,NA,"690"
"2156","542,01",2012,NA,NA,NA,"local name: Bulangan/Badulang","1",0,NA,NA,NA,"690"
"2157","542,01",2012,NA,NA,NA,"Elephantus mollis","2",0,NA,NA,NA,"690"
"2158","542,01",2012,NA,NA,NA,"Melastoma malabathricum","12",0,NA,NA,NA,"690"
"2159","542,01",2012,NA,NA,NA,"Imperata cylindrica","21",0,NA,NA,NA,"690"
"2160","542,01",2012,NA,NA,NA,"local name: Semantong","4",0,NA,NA,NA,"690"
"2161","542,01",2012,NA,NA,NA,"Paspalum conjugatum","9",0,NA,NA,NA,"690"
"2162","542,01",2012,NA,NA,NA,"Dicranopteris linearis","3",1,NA,NA,NA,"690"
"2163","542,01",2012,NA,NA,NA,"Clidemia hirta","6",1,NA,NA,NA,"690"
"2164","542,01",2012,NA,NA,NA,"local name: Akar getah","2",0,NA,NA,NA,"690"
"2165","542,01",2012,NA,NA,NA,"Macaranga triloba","1",0,NA,NA,NA,"690"
"2166","542,01",2012,NA,NA,NA,"Sida acuta","1",0,NA,NA,NA,"690"
"2167","542,01",2012,NA,NA,NA,"Piper aduncum","2",0,NA,NA,NA,"690"
"2168","542,01",2012,NA,NA,NA,"Lantana camara","3",0,NA,NA,NA,"690"
"2169","542,01",2012,NA,NA,NA,"Scleria bancana","3",0,NA,NA,NA,"690"
"2170","542,01",2012,NA,NA,NA,"Local name: Kayu seribu","1",0,NA,NA,NA,"690"
"2171","542,01",2012,NA,NA,NA,"local name: Pebangeh","18",0,NA,NA,NA,"690"
"2172","542,01",2012,NA,NA,NA,"Borreria latifolia","2",0,NA,NA,NA,"690"
"2173","542,06",2012,NA,NA,NA,"Taenitis blechnoides","3",0,NA,NA,NA,"695"
"2174","542,06",2012,NA,NA,NA,"Typhonium spec.","1",0,NA,NA,NA,"695"
"2175","542,06",2012,NA,NA,NA,"Scleria bancana","23",0,NA,NA,NA,"695"
"2176","542,06",2012,NA,NA,NA,"Scleria levis","16",0,NA,NA,NA,"695"
"2177","542,06",2012,NA,NA,NA,"Aidia densiflora","2",0,NA,NA,NA,"695"
"2178","542,06",2012,NA,NA,NA,"Melastoma affine","4",0,NA,NA,NA,"695"
"2179","542,06",2012,NA,NA,NA,"Apocynaceae spec.","23",0,NA,NA,NA,"695"
"2180","542,06",2012,NA,NA,NA,"Lygodium spec.","5",0,NA,NA,NA,"695"
"2181","542,06",2012,NA,NA,NA,"Centotheca lappacea","6",0,NA,NA,NA,"695"
"2182","542,06",2012,NA,NA,NA,"Axonopus compressus","8",0,NA,NA,NA,"695"
"2183","542,06",2012,NA,NA,NA,"Clidemia hirta","63",1,NA,NA,NA,"695"
"2184","542,06",2012,NA,NA,NA,"Panicum repens","158",0,NA,NA,NA,"695"
"2185","542,06",2012,NA,NA,NA,"local name: Akar getah","2",0,NA,NA,NA,"695"
"2186","542,06",2012,NA,NA,NA,"Lygodium circinatum","11",0,NA,NA,NA,"695"
"2187","542,06",2012,NA,NA,NA,"Hevea brasiliensis","6",0,NA,NA,NA,"695"
"2188","542,09",2012,NA,NA,NA,"Clidemia hirta","30",1,NA,NA,NA,"698"
"2189","542,09",2012,NA,NA,NA,"Centotheca lappacea","54",0,NA,NA,NA,"698"
"2190","542,09",2012,NA,NA,NA,"Scleria bancana","27",0,NA,NA,NA,"698"
"2191","542,09",2012,NA,NA,NA,"Hevea brasiliensis","3",0,NA,NA,NA,"698"
"2192","542,09",2012,NA,NA,NA,"Stachytarpheta indica","28",0,NA,NA,NA,"698"
"2193","542,09",2012,NA,NA,NA,"Imperata cylindrica","110",0,NA,NA,NA,"698"
"2194","542,09",2012,NA,NA,NA,"local name: Akar sedigin","1",0,NA,NA,NA,"698"
"2195","542,09",2012,NA,NA,NA,"Asplenium longissimum","65",0,NA,NA,NA,"698"
"2196","542,09",2012,NA,NA,NA,"Axonopus compressus","13",0,NA,NA,NA,"698"
"2197","542,09",2012,NA,NA,NA,"Nephrolepis exaltata","9",0,NA,NA,NA,"698"
"2198","542,09",2012,NA,NA,NA,"Lygodium salicifolium","13",0,NA,NA,NA,"698"
"2199","542,09",2012,NA,NA,NA,"Lygodium circinatum","26",0,NA,NA,NA,"698"
"2200","542,09",2012,NA,NA,NA,"Melastoma malabathricum","11",0,NA,NA,NA,"698"
